144.9262537	2.336657883E-44
145.9292035	3.536038421E-46
146.9321534	3.238840917E-46
147.9351032	2.614449729E-47
148.9380531	3.21034365E-48
149.9410029	4.724471359E-50
150.9439528	7.774172836E-51
151.9469027	1.023213176E-51
152.9498525	-6.019227039E-53
153.9528024	-9.646163884E-54
154.9557522	-8.830894395E-56
155.9587021	2.730765105E-56
156.9616519	-1.426010905E-58
157.9646018	-1.596114357E-58
158.9675516	6.908469069E-60
159.9705015	-2.526960507E-61
160.9734513	-1.435773164E-62
161.9764012	2.598127893E-64
162.979351	-8.761552601E-65
163.9823009	7.83586834E-66
164.9852507	-6.241434962E-67
165.9882006	2.55529544E-68
166.9911504	-1.155178326E-69
167.9941003	4.339786512E-70
168.9970501	7.049801962E-72
170	3.057060546E-73
